"text_code","class_name","teacher_name",category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,text_length,"language","create_time"
"107-2_20333220_01","物理化學實驗二","陸駿逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524,"CH","2020-05-12 23:39:13"
"107-2_20333220_02","物理化學實驗二","陸駿逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524,"CH","2020-05-12 23:39:13"
"107-2_20333510_01","化學實驗五","陸駿逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_20334180"," 分子美學","金必耀",0.0,0.0,0.0,17.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1258,"CH","2020-05-12 23:39:13"
"107-2_20334220","無機化學二","邱靜雯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,"CH","2020-05-12 23:39:13"
"107-2_20339140_01","大三專題討論二","陳逸聰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_05","大三專題討論二","彭旭明",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_08","大三專題討論二","林金全",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_11","大三專題討論二","牟中原",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_20","大三專題討論二","張煥宗",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_21","大三專題討論二","張哲政",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1125,"CH","2020-05-12 23:39:13"
"107-2_20339140_26","大三專題討論二","羅禮強",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_27","大三專題討論二","金必耀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_32","大三專題討論二","陳振中",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_33","大三專題討論二","陸駿逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_34","大三專題討論二","楊吉水",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_43","大三專題討論二","廖尉斯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_45","大三專題討論二","江建文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_46","大三專題討論二","徐丞志",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_20339140_47","大三專題討論二","張慕傑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20339140_54","大三專題討論二","王朝諺",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20340100","論文","陳逸聰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20340330_01","書報討論","方俊民",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,"CH","2020-05-12 23:39:13"
"107-2_20340330_02","書報討論","戴桓青",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,"CH","2020-05-12 23:39:13"
"107-2_20340330_03","書報討論","林金全",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,"CH","2020-05-12 23:39:13"
"107-2_20340330_04","書報討論","徐丞志",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,"CH","2020-05-12 23:39:13"
"107-2_20340330_05","書報討論","梁文傑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"CH","2020-05-12 23:39:13"
"107-2_20340330_06","書報討論","陳浩銘",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"CH","2020-05-12 23:39:13"
"107-2_20340330_07","書報討論","汪根欉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,"CH","2020-05-12 23:39:13"
"107-2_20340330_08","書報討論","鄭淑芬",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,"CH","2020-05-12 23:39:13"
"107-2_20340330_09","書報討論","鄭原忠",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,"CH","2020-05-12 23:39:13"
"107-2_20349140_05","大四專題討論二","彭旭明",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_08","大四專題討論二","林金全",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_11","大四專題討論二","牟中原",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_12","大四專題討論二","方俊民",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,"CH","2020-05-12 23:39:13"
"107-2_20349140_20","大四專題討論二","張煥宗",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_21","大四專題討論二","張哲政",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,"CH","2020-05-12 23:39:13"
"107-2_20349140_23","大四專題討論二","梁文傑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_24","大四專題討論二","劉如熹",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_25","大四專題討論二","周必泰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_26","大四專題討論二","羅禮強",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_27","大四專題討論二","金必耀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_31","大四專題討論二","邱勝賢",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_32","大四專題討論二","陳振中",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_33","大四專題討論二","陸駿逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_34","大四專題討論二","楊吉水",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_40","大四專題討論二","戴桓青",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_45","大四專題討論二","江建文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_47","大四專題討論二","張慕傑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349140_54","大四專題討論二","王朝諺",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349240_05","大四專題研究二","彭旭明",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_08","大四專題研究二","林金全",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_11","大四專題研究二","牟中原",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_12","大四專題研究二","方俊民",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_16","大四專題研究二","劉緒宗",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_20","大四專題研究二","張煥宗",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_21","大四專題研究二","張哲政",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267,"CH","2020-05-12 23:39:13"
"107-2_20349240_23","大四專題研究二","梁文傑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_24","大四專題研究二","劉如熹",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_25","大四專題研究二","周必泰",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_26","大四專題研究二","羅禮強",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_27","大四專題研究二","金必耀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_29","大四專題研究二","陳昭岑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_30","大四專題研究二","汪根欉",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_31","大四專題研究二","邱勝賢",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_32","大四專題研究二","陳振中",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_33","大四專題研究二","陸駿逸",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_34","大四專題研究二","楊吉水",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_35","大四專題研究二","陳俊顯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_36","大四專題研究二","李弘文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_37","大四專題研究二","陳  平",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_38","大四專題研究二","鄭原忠",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_39","大四專題研究二","邱靜雯",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,"CH","2020-05-12 23:39:13"
"107-2_20349240_40","大四專題研究二","戴桓青",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_41","大四專題研究二","詹益慈",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_42","大四專題研究二","王宗興",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_44","大四專題研究二","陳浩銘",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,"CH","2020-05-12 23:39:13"
"107-2_20349240_45","大四專題研究二","江建文",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349240_46","大四專題研究二","徐丞志",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_20349240_47","大四專題研究二","張慕傑",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20349240_54","大四專題研究二","王朝諺",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,"CH","2020-05-12 23:39:13"
"107-2_20400110","服務學習一","洪淑蕙",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,"CH","2020-05-12 23:39:13"
"107-2_20410100","地質職涯探索","劉雅瑄",14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,172,"CH","2020-05-12 23:39:13"
"107-2_20420800_01","地質調查二","徐澔德",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042,"CH","2020-05-12 23:39:13"
"107-2_20420800_02","地質調查二","王  昱",8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,"CH","2020-05-12 23:39:13"
"107-2_20422500_01","地質調查導論一","胡植慶",4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,1604,"CH","2020-05-12 23:39:13"
"107-2_20422500_02","地質調查導論一","李紅春",4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,1485,"CH","2020-05-12 23:39:13"
"107-2_20422500_03","地質調查導論一","林日白",4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,1657,"CH","2020-05-12 23:39:13"
"107-2_20422600_01","地質調查導論二","李紅春",0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,455,"CH","2020-05-12 23:39:13"
"107-2_20422600_02","地質調查導論二","陳于高",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,501,"CH","2020-05-12 23:39:13"
"107-2_20422600_03","地質調查導論二","鄧茂華",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,501,"CH","2020-05-12 23:39:13"
"107-2_20422600_04","地質調查導論二","沈川洲",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,499,"CH","2020-05-12 23:39:13"
"107-2_20422600_05","地質調查導論二","劉雅瑄",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,501,"CH","2020-05-12 23:39:13"
"107-2_20422600_06","地質調查導論二","王  昱",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,501,"CH","2020-05-12 23:39:13"
"107-2_20422600_07","地質調查導論二","王  昱",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,501,"CH","2020-05-12 23:39:13"
"107-2_20422600_10","地質調查導論二","施路易",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905,"CH","2020-05-12 23:39:13"
"107-2_20433100","野外地質學","王  昱",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949,"CH","2020-05-12 23:39:13"
"107-2_20433200","野外地質學實習","陳文山",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,"CH","2020-05-12 23:39:13"
"107-2_20434840_01","地質調查四","胡植慶",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888,"CH","2020-05-12 23:39:13"
"107-2_20434840_02","地質調查四","徐澔德",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"CH","2020-05-12 23:39:13"
"107-2_20449002","地質科學導論下","曾泰琳",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,"CH","2020-05-12 23:39:13"
"107-2_20449040","地球歷史","李紅春",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104,"CH","2020-05-12 23:39:13"
"107-2_20449050","地球歷史實習","李紅春",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,"CH","2020-05-12 23:39:13"
"107-2_20449080","地球物理原理(含實習)","洪淑蕙",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049,"CH","2020-05-12 23:39:13"
